Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Actual Issued Date,Product Name,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Fertiliser Nutrient Name,Fertiliser Nutrient Rate per Working Area,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,Manure Total MgO,45.2,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,Manure Total N,151.4,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,Manure Total P205,94.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,Manure Total SO3,66,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,N,64.6,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wood Field,Wood Field.B,B,10.75,SK8949,1663,327,,Sugar Beet,Button,45139,Pig Manure (Stubton),10.75,20,10.75,20,215,t,P2O5,56.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Airfield,Airfield.B,B,22.44,SK8951,3169,105,Airfield,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,22.44,312.99,22.44,312.99,7023.5,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Airfield,Airfield.B,B,22.44,SK8951,3169,105,Airfield,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,22.44,312.99,22.44,312.99,7023.5,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Airfield,Airfield.B,B,22.44,SK8951,3169,105,Airfield,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,22.44,273.866,22.44,273.866,6145.562,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Airfield,Airfield.B,B,22.44,SK8951,3169,105,Airfield,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,22.44,273.866,22.44,273.866,6145.562,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B,B,9.36,SK8850,9599,113,Barrier Field,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,9.36,312.99,9.36,312.99,2929.588,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B,B,9.36,SK8850,9599,113,Barrier Field,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,9.36,312.99,9.36,312.99,2929.588,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B,B,9.36,SK8850,9599,113,Barrier Field,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,9.36,273.866,9.36,273.866,2563.39,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B,B,9.36,SK8850,9599,113,Barrier Field,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,9.36,273.866,9.36,273.866,2563.39,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B,B,18.84,SK8851,8636,125,Bottom/Top Simons,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,18.84,312.99,18.84,312.99,5896.735,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B,B,18.84,SK8851,8636,125,Bottom/Top Simons,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,18.84,312.99,18.84,312.99,5896.735,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B,B,18.84,SK8851,8636,125,Bottom/Top Simons,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,18.84,273.866,18.84,273.866,5159.643,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B,B,18.84,SK8851,8636,125,Bottom/Top Simons,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,18.84,273.866,18.84,273.866,5159.643,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C,C,4.81,SK8851,6301,138,Concrete Field,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,4.81,312.99,4.81,312.99,1505.483,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C,C,4.81,SK8851,6301,138,Concrete Field,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,4.81,312.99,4.81,312.99,1505.483,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C,C,4.81,SK8851,6301,138,Concrete Field,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,4.81,273.866,4.81,273.866,1317.297,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Concrete Field,Concrete Field.C,C,4.81,SK8851,6301,138,Concrete Field,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,4.81,273.866,4.81,273.866,1317.297,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B,B,7.26,SK8951,294,247,North 20ac,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,7.26,312.99,7.26,312.99,2272.309,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B,B,7.26,SK8951,294,247,North 20ac,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,7.26,312.99,7.26,312.99,2272.309,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B,B,7.26,SK8951,294,247,North 20ac,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,7.26,273.866,7.26,273.866,1988.27,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North 20ac,North 20ac.B,B,7.26,SK8951,294,247,North 20ac,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,7.26,273.866,7.26,273.866,1988.27,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B,B,30.92,SK8851,3826,249,,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,30.92,312.99,30.92,312.99,9677.657,L,N,78.25,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B,B,30.92,SK8851,3826,249,,Rape Winter,LG Adeline,45310,Yara N25:14.3so3,30.92,312.99,30.92,312.99,9677.657,L,SO3,44.76,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B,B,30.92,SK8851,3826,249,,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,30.92,273.866,30.92,273.866,8467.949,L,N,68.47,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,North Field,North Field.B,B,30.92,SK8851,3826,249,,Rape Winter,LG Adeline,45360,Yara N25:14.3so3,30.92,273.866,30.92,273.866,8467.949,L,SO3,39.16,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B,B,18.84,SK8849,764,110,Balloon Field,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,18.84,1.952,18.84,1.952,36.769,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Brandon Field,Brandon Field.B,B,13.7,SK8947,9181,126,Brandon Field,Wheat Spring,Nissaba,45431,YaraVita Gramitrel,13.7,1.952,13.7,1.952,26.738,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bridge Field Stub,Bridge Field Stub.B,B,29.9,SK8948,4604,127,Bridge Field Stub,Wheat Spring,KWS Cochise,45431,YaraVita Gramitrel,29.9,1.952,29.9,1.952,58.355,L,Cu,0,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Conifer Field,Conifer Field.C,C,21.42,SK8749,9636,139,Conifer Field,Wheat Winter,Crusoe,45409,YaraVita Gramitrel,21.42,1.952,21.42,1.952,41.805,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,England Field,England Field.C,C,30.92,SK8850,7215,166,England Field,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,30.92,1.952,30.92,1.952,60.346,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Gorse Field,Gorse Field.B,B,16.36,SK8949,6185,197,,Oats Winter,Mascani,45399,YaraVita Gramitrel,16.36,1.952,16.36,1.952,31.929,L,Cu,0,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Little Gates,Little Gates.C,C,41.1,SK8748,9425,225,,Wheat Winter,KWS Extase,45409,YaraVita Gramitrel,41.1,1.952,41.1,1.952,80.214,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Long Field (Stubton),Long Field (Stubton).B,B,30.88,SK8850,4818,228,,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,30.88,1.952,30.88,1.952,60.268,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Middle Field,Middle Field.C,C,22.02,SK8750,9738,236,,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,22.02,1.952,22.02,1.952,42.976,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rectory,Rectory.B,B,17.33,SK8748,6143,262,,Wheat Winter,KWS Extase,45409,YaraVita Gramitrel,17.33,1.952,17.33,1.952,33.822,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Rookery,Rookery.B,B,13.34,SK8749,9194,264,,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,13.34,1.952,13.34,1.952,26.035,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B,B,9.44,SK8850,3266,315,,Wheat Winter,Crusoe,45408,YaraVita Gramitrel,9.44,1.952,9.44,1.952,18.424,L,Cu,0,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B,B,13.27,SK8948,331,322,,Wheat Spring,Nissaba,45431,YaraVita Gramitrel,13.27,1.952,13.27,1.952,25.899,L,Cu,0,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B,B,5.9,SK8849,7054,323,,Wheat Winter,Crusoe,45409,YaraVita Gramitrel,5.9,1.952,5.9,1.952,11.515,L,Cu,0,2
