Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Plan Reference,Job Reference,Actual Issued Date,Heading Category,Heading Type,Heading Group,Heading,Product Name,Sentinel MAPP,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T0 4/3/2024,NF Wheat T0 4/3/2024 #04 Stubton,45377,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Gramitrel,,18.84,1.952,18.84,1.952,36.769,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Arizona (15318),15318,18.84,1.412,18.84,1.412,26.608,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Cello (18290),18290,18.84,0,18.84,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Vimoy (20727),20727,18.84,0,18.84,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Vimoy + Cello,,18.84,0.988,18.84,0.988,18.614,ha Dose,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Stabilan 750 (09303),9303,18.84,0.972,18.84,0.972,18.318,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Trinexis (16429),16429,18.84,0.15,18.84,0.15,2.833,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Herbicides,Herbicides,Jubilee SX (18686),18686,18.84,20.202,18.84,20.202,380.599,g,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Herbicides,Herbicides,Starane Hi-Load HL (16557),16557,18.84,0.293,18.84,0.293,5.514,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Nutrition,Trace Elements,Trace Elements,Folex B,,18.84,0.452,18.84,0.452,8.52,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,18.84,4.688,18.84,4.688,88.322,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,18.84,0.391,18.84,0.391,7.374,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Pesticides,Fungicides,Fungicides,ERA (19792),19792,37.68,0.507,18.84,1.014,19.109,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Pesticides,Fungicides,Fungicides,Miravis Plus (20847),20847,18.84,0,18.84,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Variable Costs,Pesticides,Fungicides,Fungicides,Phoenix (15259),15259,18.84,1.005,18.84,1.005,18.941,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45431,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,18.84,0.634,18.84,0.634,11.938,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,18.84,4.688,18.84,4.688,88.322,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,18.84,0.734,18.84,0.734,13.826,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Pesticides,Fungicides,Fungicides,Soratel (19636),19636,18.84,0.496,18.84,0.496,9.344,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #04 Stubton @ 145L/ha,45323,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,18.84,0.144,18.84,0.144,2.716,m3,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Balloon Field,Balloon Field.B/06,B,18.84,SK8849,764,75,Balloon Field,Wheat Winter,Crusoe,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #04 Stubton @ 145L/ha,45323,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Variable Costs,Pesticides,Herbicides,Herbicides,Astrokerb (16184),16184,9.36,1.684,9.36,1.684,15.766,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Caryx/fungicide and traces 26/9/2023,NF OSR Caryx/fungicide and traces 26/9/2023 #03 Stubton,45211,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Brassitrel Pro,,9.36,2.866,9.36,2.866,26.828,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Caryx/fungicide and traces 26/9/2023,NF OSR Caryx/fungicide and traces 26/9/2023 #03 Stubton,45211,Variable Costs,Pesticides,Fungicides,Fungicides,Aurelia (19350),19350,9.36,0.429,9.36,0.429,4.017,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Caryx/fungicide and traces 26/9/2023,NF OSR Caryx/fungicide and traces 26/9/2023 #03 Stubton,45211,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Desiccation 25/6/2024,NF OSR Desiccation 25/6/2024 #01 Stubton,45483,Variable Costs,Pesticides,Adjuvants,Adjuvants,X-Change,,9.36,0.227,9.36,0.227,2.126,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Desiccation 25/6/2024,NF OSR Desiccation 25/6/2024 #01 Stubton,45483,Variable Costs,Pesticides,Herbicides,Herbicides,Rosate 360 TF (17682),17682,9.36,3.742,9.36,3.742,35.025,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Desiccation 25/6/2024,NF OSR Desiccation 25/6/2024 #01 Stubton,45483,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Flowering spray 9/4/2024,NF OSR Flowering spray 9/4/2024 #03 Stubton,45393,Variable Costs,Nutrition,Trace Elements,Trace Elements,Folex B,,9.36,2.713,9.36,2.713,25.396,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Flowering spray 9/4/2024,NF OSR Flowering spray 9/4/2024 #03 Stubton,45393,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,9.36,4.688,9.36,4.688,43.879,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Flowering spray 9/4/2024,NF OSR Flowering spray 9/4/2024 #03 Stubton,45393,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,9.36,0.734,9.36,0.734,6.869,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Flowering spray 9/4/2024,NF OSR Flowering spray 9/4/2024 #03 Stubton,45393,Variable Costs,Pesticides,Fungicides,Fungicides,Clayton Tuskar (19320),19320,9.36,0.507,9.36,0.507,4.745,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Flowering spray 9/4/2024,NF OSR Flowering spray 9/4/2024 #03 Stubton,45393,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Graminicide 29/8/2023,NF OSR Graminicide 29/8/2023 #04 Stubton,45192,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,9.36,0.665,9.36,0.665,6.222,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Graminicide 29/8/2023,NF OSR Graminicide 29/8/2023 #04 Stubton,45192,Variable Costs,Pesticides,Herbicides,Herbicides,Fusilade Max (19013),19013,9.36,0.75,9.36,0.75,7.02,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Graminicide 29/8/2023,NF OSR Graminicide 29/8/2023 #04 Stubton,45192,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR N1 11/1/2024,NF OSR N1 11/1/2024 #04 Stubton @ 320 L/ha,45310,Variable Costs,Nutrition,Fertiliser,Fertiliser,Yara N25:14.3so3,,9.36,312.99,9.36,312.99,2929.588,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR N1 11/1/2024,NF OSR N1 11/1/2024 #04 Stubton @ 320 L/ha,45310,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR N2 16/2/2024,NF OSR N2 16/2/2024 #04 Stubton @280L/ha,45360,Variable Costs,Nutrition,Fertiliser,Fertiliser,Yara N25:14.3so3,,9.36,273.866,9.36,273.866,2563.39,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR N2 16/2/2024,NF OSR N2 16/2/2024 #04 Stubton @280L/ha,45360,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Pod stick 10/6/2024,NF OSR Pod stick 10/6/2024 #01 Stubton,45463,Variable Costs,Pesticides,Adjuvants,Adjuvants,Pod-Stick,,9.36,0.914,9.36,0.914,8.558,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Pod stick 10/6/2024,NF OSR Pod stick 10/6/2024 #01 Stubton,45463,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Stem Extension Spray 27/2/2024,NF OSR Stem Extension Spray 27/2/2024 #06 Stubton,45360,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Brassitrel Pro,,9.36,2.859,9.36,2.859,26.765,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Stem Extension Spray 27/2/2024,NF OSR Stem Extension Spray 27/2/2024 #06 Stubton,45360,Variable Costs,Pesticides,Fungicides,Fungicides,Aurelia (19350),19350,9.36,0.384,9.36,0.384,3.598,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF OSR Stem Extension Spray 27/2/2024,NF OSR Stem Extension Spray 27/2/2024 #06 Stubton,45360,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Slug pellets 31/7/2023,NF Slug pellets 31/7/2023 #19 Stubton 3rd pass,45183,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,9.36,4.036,9.36,4.036,37.772,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Slug pellets 31/7/2023,NF Slug pellets 31/7/2023 #19 Stubton 3rd pass,45183,Fixed Costs,Machinery Costs,Application,Application,Pellets Applied,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #06 Stubton + pellets,45167,Variable Costs,Pesticides,Adjuvants,Adjuvants,Aquascope,,9.36,0.189,9.36,0.189,1.77,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #06 Stubton + pellets,45167,Variable Costs,Pesticides,Herbicides,Herbicides,Motif (16509),16509,9.36,2.966,9.36,2.966,27.761,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #06 Stubton + pellets,45167,Variable Costs,Pesticides,Molluscicides,Molluscicides,Menorexx (18842),18842,9.36,4.036,9.36,4.036,37.772,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Barrier Field,Barrier Field.B/03,B,9.36,SK8850,9599,75,Barrier Field,Rape Winter,LG Adeline,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #06 Stubton + pellets,45167,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.36,1,9.36,1,9.36,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B/03,B,18.84,SK8851,8636,75,Bottom/Top Simons,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Variable Costs,Pesticides,Herbicides,Herbicides,Astrokerb (16184),16184,18.84,1.684,18.84,1.684,31.733,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Bottom/Top Simons,Bottom/Top Simons.B/03,B,18.84,SK8851,8636,75,Bottom/Top Simons,Rape Winter,LG Adeline,NF Astrokerb 9/11/2023,NF Astrokerb 9/11/2023 #01 Stubton,45303,Fixed Costs,Machinery Costs,Application,Application,Spray,,18.84,1,18.84,1,18.84,ha,1
